,path_or_service_name,feedback
877,/claim-tax-refund/y/job-expenses-such-as-working-from-home-fuel-work-clothing-or-tools,"Attempting to claim a refund for job expenses
There is no ""Next"" button or link"
878,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/no,"Trying to get my refund from agent 
None payment of refund from agent Accounts4less not an
swering phones calls . Ref number 86691 92519k01 "
879,/claim-tax-refund/y/a-pension/a-private-pension/an-additional-lump-sum-or-cash-payment-such-as-drawdown/you-took-the-money-from-a-defined-contribution-scheme-for-example-drawdown/no,"I topped up my pension plan after paying the higher rate of tax after a draw down in the same tax year.
I have not yet received an appropriate refund."
880,/claim-tax-refund/y/job-expenses-such-as-working-from-home-fuel-work-clothing-or-tools,"tax claim
page didnt have the option to continue"
881,/income-tax-rates,"I tried to asked the [REMOVED] why did they change my tax code from 409L to 310L from April this year? I do not get more than basic allowance but you did change the code and now you charge me monthly 16 pound, why? My employer PAYE reference is 073/S921Z, I would appreciate your reply, best regards, V Godina
I tried to get your email address but could not find it anywhere."
882,/government/publications/rates-and-allowances-income-tax/income-tax-rates-and-allowances-current-and-past,"I must be due a tax rebate now as my basic cost of living is greater than my pension and or personal allowance. I am running at a loss and have had to do so for many years.
Personal allowances for pensioners is remaining the same for 3 years from 2021 i.e. £12,570. That means you are taxing pension increases and making pensioners even poorer at a time when costs are doubling. i.e. I am in debt and don't have a credit card or overdraft facility and live in rented accommodation on my own. Gas and electric bills have tripled. Where is the help for those who have lost everything they worked for all their lives and lost everything. Why tax us our last pennies every week and not those with millions in their pension. savings."
883,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/no,"It's too dismissive. It's not acceptable for you to incorrectly tax someone as a second income when it clearly isn't; not to state you'll have to wait till November to get it back.  You are a shambles of a service 
"
884,/claim-tax-refund/y/job-expenses-such-as-working-from-home-fuel-work-clothing-or-tools,"Trying to claim a tax refund
No options to continue past this page"
885,/claim-tax-refund/y/pay-from-a-job,"I was taxed my token appreciation in February 2023
I have changed a new job in February  2023and I was given a token of appreciation.[REMOVED] . Unfortunately it was taxed"
886,/claim-tax-refund/y/a-pension/a-private-pension/an-additional-lump-sum-or-cash-payment-such-as-drawdown/you-took-the-money-from-a-defined-contribution-scheme-for-example-drawdown/no/no,"Trying to get my tax rebate was over paid thirteen months ago and am struggling to pay my bills 
You take my money at source but its a long complicated system to get it back "
887,/claim-tax-refund/y/a-self-assessment-tax-return-or-bill/yes,"I am trying to get someone to sort out a refund for the tax year 2021 2022 every thing has been done and is now good to go 
all i keep getting is kind regards i can't help surely there must be someone that can finally sort this out my name is [REMOVED] mullarkey thank you "
888,/claim-tax-refund/y/a-pension,"I think I’m paying too much pension on my private pension which seems enough a lot of money.
I don’t know what went wrong, but I’ve never ever had a tax rebate on anything"
889,/income-tax-rates,"trying to question an entry on the P800 received
no  way to contact"
890,/claim-tax-refund/y,"Claiming tax refund as per P800 from HMRC for 2 019/20,2020/21 and2021/22
No option available for claiming  against a P800 letter you sent me "
891,/claim-tax-refund/y/job-expenses-such-as-working-from-home-fuel-work-clothing-or-tools,"making a claim for a tax refund - workwear
Wouldn't enable me to progress"
892,/claim-tax-refund/y/pay-from-a-job/on-or-after-6-april-2023/current-job,"Trying to receive information how to get my money back 
Not telling me how to not get taxed. I would like to get my money back as I shouldn’t be paying tax"
893,/claim-tax-refund/y/job-expenses-such-as-working-from-home-fuel-work-clothing-or-tools,"trying to apply for a tax refund for work clothes etc.
the website just says 'start again' and takes me back to the original page."
894,/claim-tax-refund/y/pay-from-a-job/on-or-after-6-april-2023/current-job,"I changed a job
wrong tax code"
895,/government/publications/rates-and-allowances-income-tax/income-tax-rates-and-allowances-current-and-past,"[REMOVED] rates
Doesn't match the HMRC tax code notice letter tax rate amounts. Confused on which is correct."
896,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/no,"Trying to get my overpaid tax money back from HMRC. Since I am struggling due to a long period of sickness.
Unique reference; 3446551857
There's no way to message or speed the process. In contravention of customary norms for citizens when dealing with Departments of State."
897,/claim-tax-refund/y/income-from-a-pension-annuity/no,"I received my p60 and I have a draw down pension I took 8944 pounds this year from this the only other income I have is a carers allowance of 278 until April then 307 pounds after that I was expecting a tax refund could you please help me 
"
898,/income-tax-rates,"Trying to find the tax bands
Could not locate.  You've added the bands to the allowance so you now have to spend time working out what you've done to find the tax bands.
Why?  You have wasted a lot of peoples time.  Was UK productivity to high again?"
899,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"My p800 letter from you tell me it is easy to go online and claim a refund direct into my bank account. I am getting as far as 1 What did you pay too much tax on, 2When etc etc and have I got tax calc' letter
There is nowhere to go from there. No next step etc etc"
900,/claim-tax-refund/y/a-pension/a-private-pension/a-pension-you-inherited,"to claim over paid pension tax
the page does not have next step to make a claim"
901,/claim-tax-refund,"Speaking to an advisor after waiting 1hour was cut off need a tax refund they are stopping 50 per cent tax getting married soon need money back urgently as i have paid far too much  and cannot live 
I teally need to speak to someone urgently please help me if you can my number is 07585704778 i am a pensioner and all this is upsetting me thanks mr [REMOVED]"
902,/claim-tax-refund/y/interest-from-savings-or-payment-protection-insurance-ppi/yes,"Trying to reclaim tax
I dont work,I am disabled,and wanted to claim tax paid directly to Tax office"
903,/claim-tax-refund,"trying to claim refund for tax paid on income from investments (R40)
the options do not include what i'm after"
904,/claim-tax-refund/y/a-pension/a-private-pension/a-pension-you-inherited,"Trying to fill it in
Too slow"
905,/claim-tax-refund,"I am student doing part time job 15 hours per week.
Incometax was deducted from my 1st month pay slip I didn't get any refund from that there is no TAX DEDUCTIONS for STUDENTS."
906,/income-tax-rates,"I need help with tax deductions from my salary 
I didn't get it"
907,/claim-tax-refund/y/a-redundancy-payment,"Trying to claim tax back
There is no next button"
908,/claim-tax-refund/y/a-pension/a-uk-pension-and-you-live-abroad,"answering questions
it wont let me go pass Q2"
909,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"filled out tax refund stats 
where do  i click next? once all 3 questions are answered/P800 page"
910,/claim-tax-refund/y,"I was trying to make a tax account to claim tax on my pay. 
The page keeps saying my details aren’t recognised when I put them in, but my details are correct "
911,/claim-tax-refund/y/a-redundancy-payment,"trying to apply for a tax refund following a settlement agreement
not able to proceed"
912,/claim-tax-refund/y/a-pension,"Claim tax refund
Cannot move to 
Next step"
913,/claim-tax-refund/y/job-expenses-such-as-working-from-home-fuel-work-clothing-or-tools,"Claiming tax refund using this page
https://www.gov.uk/claim-tax-refund/y/job-expenses-such-as-working-from-home-fuel-work-clothing-or-tools
Can't move forward from this page "
914,/claim-tax-refund/y,"I WAS PAID PPI PROTECTION PAYMENT ON 1/10/2018. This was paid after deduction of tax. HMRC legislation obliges HSBC to deduct in income tax at basic rate. I wrote to you on 30/3/2023 after confirmation from yourselves that neither my husband or myself were paying tax during this period. My husband sadly passed  away on 23.12.22. so I would urgently ask you to refund £302.65 wrongly deducted from my payment.
See above explanation.,  I urgently ask you to refund £302.65 wrongly deducted from my payment."
915,/income-tax-rates,"Checking tax bands to see when the 20% band increases to £50,000.
There is confusion about the tax year this change takes place is it the current tax year as your site suggests or 2028 as I believe I had seen reported"
916,/claim-tax-refund/y/a-pension/a-private-pension/a-pension-you-inherited,"Trying to claim tax which should not have been taken as I have less than my allowances 
I had £11572.33 income and have paid £34.20 tax on this money from pensions and dividends. I have a further £948.67 left before any tax should be taken."
917,/claim-tax-refund/y/job-expenses-such-as-working-from-home-fuel-work-clothing-or-tools,"Completing form
It froze"
918,/claim-tax-refund/y/uk-income-if-you-live-abroad,"i was looking for information on how to claim money back for paying tax in two countries.
It showed the question i responded to but with no information."
919,/income-tax/taxfree-and-taxable-state-benefits,"Looking at the web page and saw incorrect information
Over 75's don't get a free TV licence anymore"
920,/claim-tax-refund/y/job-expenses-such-as-working-from-home-fuel-work-clothing-or-tools,"Answering the question- working from home and working clothing
Nowhere to give my answer"
921,/income-tax-rates,"Investigation 
Google seems to think that I need to that I need to pay some outstanding income tax income tax I believe that this suggestion that this suggestion is the most funniest thing I've heard I've heard in my entire life,  I would be very appreciative very appreciative if you would also share your views er your views are on this manner, If you can understand the bent English"
922,/claim-tax-refund/y/pay-from-a-job/on-or-after-6-april-2023/current-job,"Paying to much tax causing financial difficulty 
Incorrect tax code "
923,/claim-tax-refund/y/job-expenses-such-as-working-from-home-fuel-work-clothing-or-tools,"trying to find out how to claim tax refund
It asked me what I wanted to claim tax relief on, took me to the next page, and offered no further options other than to go back and start again. "
924,/claim-tax-refund/y/a-self-assessment-tax-return-or-bill,"I was banking my tax refund cheque for £227.20 after six months.
It was not accepted by my bank as it was out of date."
925,/income-tax-rates,"checking additional rate
this page says over £125,140 but this page says over £125,141 https://www.gov.uk/government/publications/rates-and-allowances-income-tax/income-tax-rates-and-allowances-current-and-past "
926,/claim-tax-refund/y/pay-from-a-job/on-or-after-6-april-2023,"I'm paying  over tax but my first job and first month 
"
927,/claim-tax-refund/y/pay-from-a-job/on-or-after-6-april-2023/current-job,"filling in my tax details to get a refund 
no submit button"
928,/claim-tax-refund/y/a-pension/a-uk-pension-and-you-live-abroad,"Looking for tax refund
It’s a closed loop. Dead end. "
929,/claim-tax-refund/y/job-expenses-such-as-working-from-home-fuel-work-clothing-or-tools,"Tax rebate assessment 
After first question was answered, page wouldn't allow me to progress"
930,/claim-tax-refund/y/a-pension/a-uk-pension-and-you-live-abroad,"Tring to claim my overpaid tax
There is no next step in the above process."
931,/claim-tax-refund/y/a-pension,"[REMOVED] Aid giving has not been correctly included in my [REMOVED] by the HMRC,
The HMRC only allowed me £1512 for the year 2022-23, when the amount should be £2,490. 
The amount for the current year  2023-24 is £2,451, please adjust the Code number in both cases."
932,/claim-tax-refund/y/job-expenses-such-as-working-from-home-fuel-work-clothing-or-tools,"Trying to fill in the form
Doesn’t let you go to the next page"
933,/claim-tax-refund/y/a-redundancy-payment,"Prison officer duties 
Got a medical inefficiency payout"
934,/claim-tax-refund/y,"I am trying a claim a married couple's allowance refund but this webpage does not list this option.
Webpage not in list of options."
935,/claim-tax-refund/y/a-pension/a-private-pension/an-additional-lump-sum-or-cash-payment-such-as-drawdown/your-pension-provider-paid-you-pension-owed-from-previous-tax-years,"i cant find an online form to fill out regarding income tax rebate
icant print it off i cant find how to do it online"
936,/claim-tax-refund/y,"Over payment on pension 
Keep going back to start "
937,/claim-tax-refund/y,"Trying to claim a refund
It won’t accept it’s from my job ! I have not received my full tax free personal allowance!"
938,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"tax refund claim
did not take me to the next page after first 3 questions 1.what did you pay too much tax 2. when did you pay tax 3 . Have you got a tax calculation letter from HMRC"
939,/claim-tax-refund/y,"Trying to get a refund from My personal allowance, 
Category not listed "
940,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"warehouse operative
[REMOVED] my IT"
941,/claim-tax-refund/y/a-redundancy-payment,"questions for tax rebate. answered the question nothing there to move forward
nothing to move forward to???"
942,/claim-tax-refund,"I received a letter from the HMRC That I have paid too much tax. HMRC owes me...
Unable to access HMRC owes options"
943,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"P800
Got stuck on question 3"
944,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023,"Trying to get refund on a p800 form
Keeps back to the same page when I press the next step button"
945,/government/publications/rates-and-allowances-income-tax/income-tax-rates-and-allowances-current-and-past,"Looking at Tax rates and bands in preparation for my [REMOVED] 22-23
In the Tax rates and bands table the [REMOVED] [REMOVED] says a Rate of 10% , why does it not say 0%?"
946,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Claim my tax code pay too much 
Tax code "
947,/claim-tax-refund/y/a-pension/a-private-pension/the-regular-income-from-your-pension,"Trying to request a refund
Did not accept the information I gave "
948,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/no,"hi i am a dinner lady  and 1 hour cleaning job im 66
i seem to pay tax every month"
949,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"trying to claim the refund as my letter from HMRC advised!
Just asked me 3 questions, which i answered then there was no where else to click on ?? "
950,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Claiming tax refund
Went back to beginning "
951,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Refund from HMRC
refund page not working"
952,/claim-tax-refund/y/a-pension/a-uk-pension-and-you-live-abroad,"Asking how to reclaim tax on a pUK pension when living abroad.
The page only shows the question, no answer."
953,/income-tax-rates/income-over-100000,"Checking the allowance restriction for taxpayers earning over 100k
The information is incorrect- for the tax year 23/24, you do not need to file a self assessment tax return unless you earn over £150,000. It may be worth amending the page to make people aware of this change"
954,/claim-tax-refund/y/a-pension/a-private-pension/an-additional-lump-sum-or-cash-payment-such-as-drawdown/you-took-the-money-from-a-defined-contribution-scheme-for-example-drawdown,"I
I found it very hard to fill out this form so sent fopension forms I stead to you never heard any thing back fro. You sorry"
955,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"wouldn't take me on to next step?
cant move on to next page"
956,/claim-tax-refund,"Looking for how to claim for my bus pass when I retire. 
Could not find it where I claim. "
957,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Claiming tax refund 
Answered relevant questions and did not progress any further "
958,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"trying to sort out tax i am owed 
everything cant get my money .AND dont send it to outside sources they keep most of the money send it to the person direct ."
959,/income-tax-reliefs/maintenance-payments-tax-relief,"Reading information on tax relief on maintenance payments 
It looks like there is an error with the information. How can one of you be born before 1935 AND have children under the age of 21? It feels there is a mistake with this ? "
960,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"not working 
can not go further then this page
"
961,/claim-tax-refund,"I can’t find where I can change my phone number to my recent one instead of old one? 
Can’t find it anywhere and tried ringing and they said to seek help on the gov website but I’m not familiar with it "
962,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Tax claim 
Wont let me next step my final answers"
963,/claim-tax-refund,"Claiming a refund
Letter says to log on here. This tells me to look at the letter."
964,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Tax rebate 
[REMOVED]’t let me go any further"
965,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Filling out the answers
I don’t know how to proceed"
966,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"trying to claim a tax refund from P800 letter. 
got to page 3, and went no further to complete claim"
967,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Claiming tax refund
Won't go further than question 3"
968,/claim-tax-refund,"I have been trying to find out when I will be paid my tax rebate, this rebate I did not claim for I was told by the tax office I was entitled to in March and I haven't received 
Wherever I try whatever I click on I don't seem to be able To get any answers "
969,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023,"Correction of name.
why are you communicating with me in my maiden name AKOMOLAFE.
 My name is [REMOVED] Likolo. 
Please correct it."
970,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Trying to get a refund 
It won't let me"
971,/claim-tax-refund/y/pay-from-a-job/on-or-after-6-april-2023/current-job,"Looking for a way to claim back tax
Tells you to download an app to check your tax code not how to claim it back"
972,/claim-tax-refund/y/a-pension/a-uk-pension-and-you-live-abroad,"Went to the page: https://www.gov.uk/claim-tax-refund/y/a-pension/a-uk-pension-and-you-live-abroad
There's nothing else on the page, there needs to be a NEXT or CONTINUE button or *something*- this web page is hopeless!!!"
973,/claim-tax-refund/y/a-pension/a-uk-pension-and-you-live-abroad,"OMG this is STILL broken.     Trying to follow the steps for: How to claim a tax refund, sub-subject:
How to claim a tax refund on UK income if you live abroad
it doesn't work. It asks 2 questions, then takes you to a dead end page where there's nothing else to do. This website lacks any useful functionality."
974,/claim-tax-refund,"TAX RECLAIM
TRIED P60 WITH PASSPORT DIDN'T WORK
TRIED DRIVERS LICENCE WITH P60 DIDN'T WORK
TRIED PASSPORT AND DRIVER LICENCE DIDN'T WORK NOW ONLY HAVE TWO ATTEMPTS I CAN NOT GET THROUGH TO ANYONE AND LETTER SAYS I AHVE FIVE WORKING DAYS TO COLLECT HOW CAN I WHEN I CAN'T GET THROUGH. PLEASE RING ME 07810030566 TO GET MY REFUND!"
975,/claim-tax-refund/y/pay-from-a-job/on-or-after-6-april-2023/current-job,"filling in tax refund
no button to submit"
976,/claim-tax-refund/y/a-pension/a-uk-pension-and-you-live-abroad,"Claiming a refund on UK pension but DO NOT live abroad.
Why do I need to claim a small refund? HMRC owes me money why can't it just be paid back into my account?
No option for UK pension & living in uk"
977,/claim-tax-refund/y/a-pension/a-private-pension/an-additional-lump-sum-or-cash-payment-such-as-drawdown,"I cashed my policy 
"
978,/claim-tax-refund/y/a-pension/a-private-pension/a-pension-you-inherited,"Claiming a tax refund
Page stopped could not go any further"
979,/claim-tax-refund/y/pay-from-a-job/between-6-april-2019-and-5-april-2022,"Trying to contact someone to get help with a tax refund. 
Website not helpful at all and gave no contact numbers or emails to help. "
980,/government/publications/rates-and-allowances-income-tax/income-tax-rates-and-allowances-current-and-past,"checking tax rates
Nothing but it would be much easier to understand  if you could click to choose which ""country"" is needed & just see those figs."
981,/claim-tax-refund/y/pay-from-a-job/on-or-after-6-april-2023/current-job,"Trying to claim a tax refund.
Does not allow you to actually claim a tax refund as per your advice on your call platform message on your helpline."
982,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"unable to click anything to go any further with the claim process.
as above"
983,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"claiming a tax refund after receiving a letter stating I have paid too much tax
answered 3 questions and then asked me if I wanted to change my answers I didn't  but there were no options after that"
984,/claim-tax-refund/y/pay-from-a-job/on-or-after-6-april-2023/current-job,"Tax pay and self assessment 
Please change my tax code it's wrong code I work just in one work and I never work self assessment I think that's mistake "
985,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"trying to claim a rebate
the system just stopped half way through answering the questions "
986,/government/publications/rates-and-allowances-income-tax/income-tax-rates-and-allowances-current-and-past,"i dont undrstand tgis i dont know i had savings
can some help me find savings and settle this"
987,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"claim a refund on my tax
cannot submit"
988,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Trying to claim a tax re-bate
Wouldn’t go past the third page despite my information being correct "
989,/income-tax-rates/previous-tax-years,"looking at CGT rates within Tax bands 
the example on this web page (https://www.gov.uk/capital-gains-tax/rates)
shows the lower tax band threshold at last year's rates (37700 instead of 50270)  ???"
990,/claim-tax-refund/y/pay-from-a-job,"Applying for refund from income from work and pension annuity
Could only apply for one refund"
991,/claim-tax-refund/y/pay-from-a-job,"Applying for refund from income from work and pension annuity
Could only apply for one refund"
992,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Filling out refund questinaire
Can't proceed"
993,/claim-tax-refund/y,"give me phone number please
cannot get right page"
994,/claim-tax-refund/y/pay-from-a-job/between-6-april-2019-and-5-april-2022,"Trying to find out when I can expect to receive my tax refund as indicated on my p800 letters 
I can't find the information to help me "
995,/claim-tax-refund/y/pay-from-a-job/on-or-after-6-april-2023/previous-job/yes/unemployed-or-not-working/no/no/yes,"Trying to arrange an immediate refund of PAYE incorrectly taken in May 2023
The only available outcome appears to be a change in tax code next year.  This is not acceptable as the money taken incorrectly is required now and not next tax year"
996,/claim-tax-refund/y/a-pension/a-private-pension/an-additional-lump-sum-or-cash-payment-such-as-drawdown/you-took-the-money-from-a-defined-contribution-scheme-for-example-drawdown/no/no,"Apply a tax refund
Many times I repeat my personal details and it are not accepted"
997,/claim-tax-refund/y/a-self-assessment-tax-return-or-bill,"Tax refund
To difficult to get anywhere"
998,/claim-tax-refund/y/income-from-a-pension-annuity/no,"Trying to claim a refund on tax paid on an annuity bought before 2019. I answed the question 'No'.
I'm being told I cannot claim on an annuity bought before that date!! I t was bought many years ago!!"
999,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"What next after the above questions 
"
1000,/claim-tax-refund/y,"trying to claim a tax refund
there is  isn't a box for claimimg tax back from DWP so not sure how to continue"
1001,/income-tax-rates,"Looking for HMRC app 
"
1002,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Trying to claim tax refund on line don’t know my gateway ID or password 
Confirmation code not accepted "
1003,/government/publications/rates-and-allowances-income-tax/income-tax-rates-and-allowances-current-and-past,"Checking the tax rate for savings income
The starting rate for savings is shown as 10% for the 4 most recent tax years but the correct rate is 0%"
1004,/claim-tax-refund/y/interest-from-savings-or-payment-protection-insurance-ppi/yes,"Details about tax refund
Page won’t load"
1005,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Trying to claim my tax rebate as instructed in my p800
How am I supposed to know if I have actually claimed it successfully?"
1006,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"I’m need the refund 
I’m don’t know  how what I’m doing please I’m need the help "
1007,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"filling in a tax rebate 
stupid form would not go to NEXT"
1008,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"It doesn’t work
I don’t know"
1009,/claim-tax-refund,"Trying to get back over payment by HMRC they tell me to claim back using this method 
HMRC takes into account all my income for 2022/2023 there in no line asking for this information on the first page."
1010,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Tax return form
Wouldn’t come up with contine or send "
1011,/claim-tax-refund/y/pay-from-a-job/before-6-april-2019,"Can't load pages for Tax rebate
Can't load pages for tax rebate "
1012,/claim-tax-refund/y/pay-from-a-job/before-6-april-2019,"Why can't  I claim money owed to me from HMRC after my employer at the time made serious mistakes with my pay! 
"
1013,/claim-tax-refund/y,"Trying to get help from someone with a company that 
"
1014,/claim-tax-refund/y/a-redundancy-payment,"Requesting a refund
Unable to complete. Nowhere to enter answer and finish question s"
1015,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Trying to claim tax 
Won’t let me request it "
1016,/claim-tax-refund/y/a-pension,"Had emergency tax code
Emergency tax code"
1017,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023,"Trying to claim money back as the letter I have received 
Will not let me complete this transaction "
1018,/claim-tax-refund/y/pay-from-a-job/on-or-after-6-april-2023/previous-job/yes/employee,"Work
Enterprise "
1019,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Trying to claim tax refund 
Not sure how to put paid too much tax"
1020,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Trying to complete a P800 claim
Final page does not let me continue"
1021,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Cannot go any further 
Cannot submit for a refund"
1022,/claim-tax-refund/y/a-pension/a-private-pension/an-additional-lump-sum-or-cash-payment-such-as-drawdown/you-took-the-money-from-a-defined-benefit-scheme-trivial-commutation/yes,"Claim for tax refund
I want to get a refund now and not wait til the end of the year."
1023,/claim-tax-refund/y/a-redundancy-payment,"Trying to see what I need to do to claim tax back on recent redundancy pay
Won't let me go any further"
1024,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"claiming a tax refund
couldn't get beyond the 3rd question"
1025,/claim-tax-refund/y,"do not know what i paid to much tax on   
"
1026,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Ive filled out info about my tax
It not giving another option to submit it"
1027,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"requesting a uk/p800refund
not accepting tax calculation year 6April 2022 to 5April 2023"
1028,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Answering the questions 
The page will not continue on from the page "
1029,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"applying for my tax back
no submission area"
1030,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"claiming tax back after receiving P800 letter
no submission area"
1031,/claim-tax-refund/y/a-pension/a-private-pension/the-regular-income-from-your-pension,"This is the 3rd time I've frustrating gone on this website and although I consider myself fairly technically sava this is beyond my patience I'm going to leave it before I have a breakdown

"
1032,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/no,"trying to access my account
my mobile phone number has changed so i can no longer verify myself by a code sent to my number"
1033,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Answering 3 questions  as above. Which are correct in answers.
Then it     didnt go to next step , UNLESS THATS IT FOR A CLAIM  done for TAX REFUND ? ?????"
1034,/claim-tax-refund/y,"Paid too much council tax but doesn't have that option.
Doesn't have that option "
1035,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"filling in a tax return 
the  page not  working  "
1036,/claim-tax-refund/y,"Claiming a tax refuns due to not receiving my tax free personal allowance.
This isn't an option listed here as overpayment"
1037,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Im trying to clain a tax refund wont let me 
Its jusr repeating info "
1038,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Trying to get tax refund
Its rubbish,it won'tet me do it"
1039,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"I don’t understand the letter
My tax free personal income was lower it says bi don’t need to pay ant tax"
1040,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"claiming my overpayment
screen would not let me go any further"
1041,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Keeps sending me back to the beginning when trying to claim my tax refund. Your quick enough to take the money but it's a fucking killer trying to get it back from you! Like fuck am I waiting 6 weeks for a fucking cheq
"
1042,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Completing my p800refund
The next page just wasn’t there? "
1043,/claim-tax-refund/y/pay-from-a-job/between-6-april-2022-and-5-april-2023/yes,"Have you received my reply 
"
1044,/government/publications/vat-registration-notification-vat1c,"address for VAT1c
addrss on notes diffrent to address on main page under details"
1045,/guidance/register-for-vat-if-you-own-land-with-another-person,"Trying to print how to register for VAT when owning property jointly
It doesn't present a print option. Is this supposed to be helpful/useful at all?"
1046,/guidance/register-for-vat-if-you-own-land-with-another-person,"reading the notice
The notice does not say whether the bullets are linked with and or or. so we don't know whether the situations/conditions are cumulative or separate. "
1047,/government/publications/vat-application-for-registration-acquisitions-vat1b,"Viewing VAT 1B Notes
Address for [REMOVED] on VAT 1B notes is showing old address"
1048,/guidance/check-when-you-can-expect-a-reply-from-hmrc,"want to send you a letter but no address
no answer"
1049,/guidance/check-when-you-can-expect-a-reply-from-hmrc,"sono stato contattato per recupero credito di truffe online .. mi chiedono 2.300,00 euro  è veritiero o truffa .contattatemi.
"
1050,/guidance/register-for-vat,"Helping customer with vat50 and vat51
had a few customers that are having issues with thee forms in saving or preview. If they press print it only prints first page so they probably have to go page by page. If they click preview doesn t work and if tryign to save on the desktop, can t be open after that. I ve tried myself in [REMOVED] but soesn t work."
